"identity","X","p","Source","lc","50%","uc"
24,"(Intercept)",0.620976179668506,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
25,"(Intercept)",0.281846284324926,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
26,"(Intercept)",0.0494592898165956,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
27,"(Intercept)",0.305507159507683,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
28,"(Intercept)",0.0707298528654708,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
29,"(Intercept)",0.0183887048779396,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
30,"(Intercept)",0.568277029796791,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
31,"(Intercept)",0.716442050238315,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
32,"(Intercept)",0.00731378461648944,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
33,"(Intercept)",0.0371161931064458,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
34,"(Intercept)",0.331770313012292,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
35,"(Intercept)",0.210027977899723,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
36,"(Intercept)",0.0183646718942579,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
37,"(Intercept)",0.012864616508161,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
38,"(Intercept)",0.327644692375692,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
39,"(Intercept)",0.0247520726364623,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
40,"(Intercept)",0.132712177831976,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
41,"(Intercept)",0.0150602610218721,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
42,"(Intercept)",0.0292284746153823,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
43,"(Intercept)",0.0864183368882759,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
44,"(Intercept)",0.538583461325099,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
45,"(Intercept)",0.066203140132755,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
46,"(Intercept)",0.222850743254474,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
47,"(Intercept)",0.137817113613918,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
48,"(Intercept)",0.0626321509638588,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
49,"(Intercept)",0.171591002976964,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
50,"(Intercept)",0.0253367202667554,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
51,"(Intercept)",0.0457384326598825,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
52,"(Intercept)",0.125482717228201,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
53,"(Intercept)",0.0201116037268388,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
54,"(Intercept)",0.0534760000201794,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
55,"(Intercept)",0.313913124119026,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
56,"(Intercept)",0.425049737794457,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
57,"(Intercept)",0.256297293020102,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
59,"(Intercept)",0.076762177401383,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
60,"(Intercept)",0.0839306452646767,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
61,"(Intercept)",0.0015233548959707,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
62,"(Intercept)",0.817734320907907,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
63,"(Intercept)",0.177713422358896,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
64,"(Intercept)",0.0145981598180495,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
65,"(Intercept)",0.36073458326705,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
66,"(Intercept)",0.478190590914513,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
67,"(Intercept)",0.188374823561659,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
68,"(Intercept)",0.108156065376374,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
69,"(Intercept)",0.0685464215183551,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
70,"(Intercept)",0.342727924292284,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
71,"(Intercept)",0.0152755338134345,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
72,"(Intercept)",0.159923419968356,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
73,"(Intercept)",0.0773417768964034,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
74,"(Intercept)",0.0703735769999499,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
75,"(Intercept)",0.549335389894354,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
76,"(Intercept)",0.00736623242301894,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
77,"(Intercept)",0.157819600540153,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
78,"(Intercept)",0.0927755234499582,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
79,"(Intercept)",0.00477320304547775,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
80,"(Intercept)",0.0867927972575171,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
81,"(Intercept)",0.0798792657863008,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
82,"(Intercept)",0.0634219992830166,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
83,"(Intercept)",0.0107353023060548,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
84,"(Intercept)",0.17180411448851,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
86,"(Intercept)",0.902510909761282,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
87,"(Intercept)",0.0164633045071538,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
88,"(Intercept)",0.00248130226582691,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
89,"(Intercept)",0.00348392335596224,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
90,"(Intercept)",0.112762858757319,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
91,"(Intercept)",0.016244934655759,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
92,"(Intercept)",0.0873555093413674,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
93,"(Intercept)",0.230635423202867,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
94,"(Intercept)",0.163535822278771,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
95,"(Intercept)",0.0114180323361528,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
96,"(Intercept)",0.0618285088312207,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
97,"(Intercept)",0.0025199240469563,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
98,"(Intercept)",0.12640240742917,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
99,"(Intercept)",0.0132273579388738,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
100,"(Intercept)",0.069917083140058,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
102,"(Intercept)",0.924215735712152,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
103,"(Intercept)",0.859325365016648,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
104,"(Intercept)",0.178285393598692,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
105,"(Intercept)",0.0216982647198429,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
106,"(Intercept)",0.854906874164412,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
107,"(Intercept)",0.684932529799078,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
108,"(Intercept)",0.37075132909549,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
109,"(Intercept)",0.00432603473250357,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
110,"(Intercept)",0.938395662057816,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
111,"(Intercept)",0.130954455562426,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
112,"(Intercept)",0.0064027797659757,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
113,"(Intercept)",0.119094225526173,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
114,"(Intercept)",0.199877064716968,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
115,"(Intercept)",0.202862300288191,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
116,"(Intercept)",0.0824619468418261,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
117,"(Intercept)",0.204634170922338,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
118,"(Intercept)",0.000854106759020449,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
119,"(Intercept)",0.193962916798969,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
120,"(Intercept)",0.51630420944815,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
121,"(Intercept)",0.0850768410888455,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
122,"(Intercept)",0.10079272553223,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
123,"(Intercept)",0.116094486811003,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
124,"(Intercept)",0.00572200180749576,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
125,"(Intercept)",0.00889272516604934,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
126,"(Intercept)",0.26523842806485,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
127,"(Intercept)",0.707845904888783,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
128,"(Intercept)",0.088786475726738,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
129,"(Intercept)",0.224749663663901,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
130,"(Intercept)",0.114830864169563,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
132,"(Intercept)",0.0595273463793781,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
133,"(Intercept)",0.478004387662286,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
134,"(Intercept)",0.196569990168141,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
135,"(Intercept)",0.279321982720844,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
136,"(Intercept)",0.0157663604966234,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
138,"(Intercept)",0.00279326015702256,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
140,"(Intercept)",0.00130524534949369,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
141,"(Intercept)",0.0296169127765317,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
142,"(Intercept)",0.00286163109054974,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
143,"(Intercept)",0.00233764348438831,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
144,"(Intercept)",0.139005009817595,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
145,"(Intercept)",0.0332842461606982,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
146,"(Intercept)",0.0304603852657192,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
147,"(Intercept)",0.0719035729287905,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
148,"(Intercept)",0.0120254243429986,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
149,"(Intercept)",0.192725345319298,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
150,"(Intercept)",0.169956930927227,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
151,"(Intercept)",0.0140781476104212,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
152,"(Intercept)",0.654432918515461,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
153,"(Intercept)",0.0462857290257475,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
154,"(Intercept)",0.805779156469908,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
155,"(Intercept)",0.0567981732731076,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
156,"(Intercept)",0.00324260659453593,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
157,"(Intercept)",0.155508906584133,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
158,"(Intercept)",0.0782626699456181,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
159,"(Intercept)",0.166079477359723,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
160,"(Intercept)",0.234183632801866,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
161,"(Intercept)",0.0456609972127545,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
162,"(Intercept)",0.00154051519641789,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
163,"(Intercept)",0.186516760427818,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
164,"(Intercept)",0.0685508642671448,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
165,"(Intercept)",0.00742170860128797,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
166,"(Intercept)",0.1224037594442,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
167,"(Intercept)",0.0391645888544678,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
168,"(Intercept)",0.00763321238137038,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
169,"(Intercept)",0.021783040359259,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
170,"(Intercept)",0.0401155351026111,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
171,"(Intercept)",0.338236071279505,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
172,"(Intercept)",0.0958345215529044,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
174,"(Intercept)",0.0797755679828598,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
175,"(Intercept)",0.202045136063048,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
176,"(Intercept)",0.259657331242321,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
177,"(Intercept)",0.0130546200915133,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
178,"(Intercept)",0.119734957408864,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
179,"(Intercept)",0.965931714078322,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
180,"(Intercept)",0.0302634092069122,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
181,"(Intercept)",0.214464849643157,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
182,"(Intercept)",0.134760646418812,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
183,"(Intercept)",0.472863133051993,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
184,"(Intercept)",0.00280414191318569,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
185,"(Intercept)",0.0299121204358204,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
186,"(Intercept)",0.00409745376875833,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
187,"(Intercept)",0.0252830928538926,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
188,"(Intercept)",0.366604534745746,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
189,"(Intercept)",0.977446157781298,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
190,"(Intercept)",0.0774629692039435,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
191,"(Intercept)",0.566516792787752,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
192,"(Intercept)",0.321387093779263,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
193,"(Intercept)",0.0191325312976203,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
194,"(Intercept)",0.00684748978206332,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
195,"(Intercept)",0.0779164465843261,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
196,"(Intercept)",0.00101656766056761,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
197,"(Intercept)",0.135945244569084,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
198,"(Intercept)",0.0592764280924385,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
199,"(Intercept)",0.507238212913078,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
200,"(Intercept)",0.00484470469907037,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
201,"(Intercept)",0.190586009824091,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
202,"(Intercept)",0.0553304543177982,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
203,"(Intercept)",0.0531534773925063,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
204,"(Intercept)",0.0883900711520049,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
205,"(Intercept)",0.158174539263937,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
206,"(Intercept)",0.026749604026077,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
207,"(Intercept)",0.72030913717636,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
208,"(Intercept)",0.907894107923303,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
209,"(Intercept)",0.920477680477814,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
210,"(Intercept)",0.00218212394438727,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
211,"(Intercept)",0.589711388481287,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
212,"(Intercept)",0.979642808381884,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
213,"(Intercept)",0.834232063221197,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
214,"(Intercept)",0.154157222106356,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
215,"(Intercept)",0.112385456827078,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
216,"(Intercept)",0.028467916029792,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
217,"(Intercept)",0.0213800407952222,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
218,"(Intercept)",0.30047985500727,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
219,"(Intercept)",0.0654592148957783,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
220,"(Intercept)",0.129859729595631,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
221,"(Intercept)",0.165824267125815,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
222,"(Intercept)",0.857559948678877,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
223,"(Intercept)",0.0282399515813953,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
224,"(Intercept)",0.484906751221041,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
225,"(Intercept)",0.0125137882040128,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
226,"(Intercept)",0.10764579069546,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
227,"(Intercept)",0.0189480324776319,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
228,"(Intercept)",0.00673925294717975,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
229,"(Intercept)",0.850627239753977,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
230,"(Intercept)",0.0217206745024463,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
231,"(Intercept)",0.0203078304156813,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
232,"(Intercept)",0.0121278869786409,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
233,"(Intercept)",0.0971259391067513,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
234,"(Intercept)",0.00775526978094807,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
235,"(Intercept)",0.00799799565415809,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
236,"(Intercept)",0.00146689165148566,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
237,"(Intercept)",0.0331046459164882,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
238,"(Intercept)",0.707396569425557,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
239,"(Intercept)",0.17130756858828,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
240,"(Intercept)",0.00464522112734784,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
241,"(Intercept)",0.02343845312318,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
242,"(Intercept)",0.00743316024864567,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
243,"(Intercept)",0.474159212351517,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
244,"(Intercept)",0.615439671141419,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
245,"(Intercept)",0.0727023115376181,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
246,"(Intercept)",0.719034936346343,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
247,"(Intercept)",0.604660309031313,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
248,"(Intercept)",0.240470478774171,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
249,"(Intercept)",0.0454627107927189,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
250,"(Intercept)",0.753471185701467,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
251,"(Intercept)",0.842716434678134,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
252,"(Intercept)",0.0599551701257034,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
253,"(Intercept)",0.00391184343864057,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
254,"(Intercept)",0.0160021438338227,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
255,"(Intercept)",0.0582009101195114,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
256,"(Intercept)",0.213486847644365,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
257,"(Intercept)",0.14531941730943,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
258,"(Intercept)",0.712077854376721,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
260,"(Intercept)",0.223920520755336,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
261,"(Intercept)",0.0442768740273618,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
262,"(Intercept)",0.719896727618736,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
263,"(Intercept)",0.0165115396610385,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
264,"(Intercept)",0.0131690768127253,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
266,"(Intercept)",0.374273680081096,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
267,"(Intercept)",0.00518703538222193,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
268,"(Intercept)",0.661081613601081,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
269,"(Intercept)",0.00468273170283828,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
270,"(Intercept)",0.835927934194065,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
271,"(Intercept)",0.117121427716725,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
272,"(Intercept)",0.0738294022374382,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
273,"(Intercept)",0.0773263271376306,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
274,"(Intercept)",0.0388007365560155,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
275,"(Intercept)",0.496298378737164,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
276,"(Intercept)",0.0181294701203925,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
277,"(Intercept)",0.831602766215529,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
278,"(Intercept)",0.0927736722115808,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
279,"(Intercept)",0.961449277364293,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
280,"(Intercept)",0.00507811850459097,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
281,"(Intercept)",0.983970284018936,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
282,"(Intercept)",0.010470344069422,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
283,"(Intercept)",0.847586247746203,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
284,"(Intercept)",0.453362595047079,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
285,"(Intercept)",0.00455431509169426,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
286,"(Intercept)",0.493235139418899,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
287,"(Intercept)",0.272901824667662,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
288,"(Intercept)",0.328685417246571,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
289,"(Intercept)",0.85601178196863,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
290,"(Intercept)",0.0330016333639254,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
291,"(Intercept)",0.799354147882645,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
293,"(Intercept)",0.0681053283279594,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
294,"(Intercept)",0.20275947091425,"Cattle",0.000845154958979256,0.141289918405259,0.988499949280003
